date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:35:49	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:49%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/09/n03664_sport_shop_colour.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/09/n03664_sport_shop_colour.jpg	(from https://nmlc-campaign.net/history/)
10:35:49	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:49%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/10/final_newspa_meeting.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/10/final_newspa_meeting.jpg	(from https://nmlc-campaign.net/history/)
10:35:49	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:49%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/09/n16226_sett_valley_colour-1.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/09/n16226_sett_valley_colour-1.jpg	(from https://nmlc-campaign.net/history/)
10:36:00	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:36:00%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/10/n50409.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/10/n50409.jpg	(from https://nmlc-campaign.net/history/)
10:36:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:36:00%20GMT	https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/build/pdf.js	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/build/pdf.84.delayed	(from https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/viewer.html)
10:36:00	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:36:00%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/09/new_mills_gym.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/09/new_mills_gym.jpg	(from https://nmlc-campaign.net/history/)
10:36:00	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:36:00%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/09/recent_team.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/09/recent_team.jpg	(from https://nmlc-campaign.net/history/)
10:36:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:36:10%20GMT	https://nmlc-campaign.net/category/blog/feed/	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/category/blog/feed/index.html	(from https://nmlc-campaign.net/category/blog/)
10:36:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:36:10%20GMT	https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/debugger.js	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/debugger.85.delayed	(from https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/viewer.html)
10:36:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:36:10%20GMT	https://nmlc-campaign.net/author/the_editor/	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/author/the_editor/index.html	(from https://nmlc-campaign.net/category/blog/)
10:36:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:36:10%20GMT	https://nmlc-campaign.net/if-the-kids-lost-the-squash-court-it-would-be-devastating-for-them/	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/if-the-kids-lost-the-squash-court-it-would-be-devastating-for-them/index.html	(from https://nmlc-campaign.net/category/blog/)
10:36:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:36:20%20GMT	https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/feed/	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/feed/index.html	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:36:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:36:20%20GMT	https://nmlc-campaign.net/?p=3	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/index2207.html	(from https://nmlc-campaign.net/privacy-policy/)
10:36:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:36:20%20GMT	https://nmlc-campaign.net/?p=610	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/index0718.html	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:36:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:36:20%20GMT	https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/viewer.js	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/viewer.86.delayed	(from https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/viewer.html)
10:36:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:36:30%20GMT	https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/GET	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/GET.87.delayed	(from https://nmlc-campaign.net/wp-content/plugins/jetpack/_inc/build/related-posts/related-posts.min.js?ver=20240116)
